,true,model_extracted,task,true_num,classification_metric
3199,bad,-2,simms apple drug record simm access math free news mark colorado allow price memory message,-2,0
3200,bad,-2,size baby quickly daughter thanks night child today formula move start bed pump soon since,-2,0
3201,good,-2,size baby quickly daughter thanks night start child formula since move pump month bed lab,2,0
3202,bad,-2,size baby quickly daughter thanks night start work formula month since child pump move bed,-2,0
3203,good,-2,size baby quickly daughter thanks night work start month formula since pump move child lab,2,0
3204,bad,-2,size baby quickly daughter thanks night work start month since formula pump child move lab,-2,0
3205,bad,-2,size baby quickly daughter thanks work night start month since formula pump move old child,-2,0
3206,bad,-2,size baby quickly daughter thanks work night start month since formula pump old move child,-2,0
3207,bad,-2,size large quickly daughter thanks tree handle lab girl busy puff worried poodle spit wise,-2,0
3208,bad,-2,size month highly start baby quickly glad daughter son thanks every perfect supply since lot,-2,0
3209,bad,-2,size month start problem highly week baby quickly daughter ago thanks move pump later worry,-2,0
3210,bad,-2,size month start worth highly baby quickly thanks week daughter large ago he's pump night,-2,0
3211,bad,-2,size old month easy baby small start quickly jerky daughter son thanks year week perfect,-2,0
3212,bad,-2,size old month easy baby start small quickly jerky daughter week son thanks year perfect,-2,0
3213,bad,-2,size old month easy small baby start quickly jerky daughter year son thanks perfect larger,-2,0
3214,good,-2,size old month easy small baby start quickly jerky year daughter son thanks large perfect,2,0
3215,bad,-2,size old month easy small baby start quickly jerky year daughter son thanks perfect large,-2,0
3216,bad,-2,size start large quickly daughter thanks tree handle lab girl since puff busy poodle spit,-2,0
3217,bad,-2,size start large quickly daughter thanks tree lab handle girl since busy puff poodle formula,-2,0
3218,bad,-2,small smaller pop cheap pricey near except somewhat six opening tire effect handy trader definately,-2,0
3219,bad,-2,smaller liver freeze training locally six near tire cube handy crazy appear effect definately apart,-2,0
3220,bad,-2,smell bad know i'll people open seal since think pretty subscription crumb n't nearly reason,-2,0
3221,bad,-2,smooth almond body blue magnesium cause diamond reminds increase bowel nutrient rda peppermint blood source,-2,0
3222,bad,-2,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient blood source increase peppermint,-2,0
3223,bad,-2,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient increase source blood peppermint,-2,0
3224,good,-2,snack bar cooky cereal butter fruit peanut nut cookie cracker almond oatmeal granola strawberry crunch,2,0
3225,good,-2,snack bar cooky cereal butter fruit peanut nut cookie cracker sweet almond apple crunchy oatmeal,2,0
3226,good,-2,snack bar cooky cereal butter peanut fruit nut cookie cracker almond oatmeal granola strawberry crunch,2,0
3227,good,-2,snack bar cooky sweet cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,2,0
3228,good,2,snack bar sweet cooky cereal delicious butter peanut texture tasty healthy nut fruit mix bread,2,1
3229,good,2,snack chip healthy tasty family cheese they're apple alternative potato salty lunch crave satisfy enjoy,2,1
3230,good,2,snack chip healthy tasty family cheese they're apple alternative potato salty lunch enjoy crave satisfy,2,1
3231,good,2,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave,2,1
3232,good,2,snack chip healthy tasty family they're cheese apple potato alternative salty enjoy satisfy lunch crave,2,1
3233,good,2,snack chip healthy tasty family they're cheese apple potato alternative salty lunch satisfy crave enjoy,2,1
3234,good,2,snack chip healthy tasty family they're cheese potato apple alternative lunch salty crave satisfy enjoy,2,1
3235,good,2,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram,2,1
3236,good,2,snack chip healthy tasty family they're cheese potato apple alternative quick meal salty satisfy lunch,2,1
3237,good,2,snack chip healthy tasty family they're cheese potato apple alternative salty enjoy satisfy lunch crave,2,1
3238,good,2,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,2,1
3239,good,2,snack chip healthy tasty family they're cheese potato apple alternative salty lunch satisfy enjoy crave,2,1
3240,good,2,snack chip healthy tasty family they're cheese potato apple alternative salty satisfy lunch enjoy crave,2,1
3241,good,2,snack chip healthy tasty family they're cheese potato apple quick alternative salty lunch satisfy crave,2,1
3242,good,-2,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead,2,0
3243,good,-2,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick,2,0
3244,good,-2,snack far fruit cake rest bite banana moist reason bacon broke apart however consistency inch,2,0
3245,good,2,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum,2,1
3246,good,2,snack healthy tasty cheese lunch satisfy crave healthier perfect dip fill cheddar crunchy yum school,2,1
3247,good,-2,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,2,0
3248,good,2,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something crave dip yum without terrific,2,1
3249,good,2,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip crave yum without terrific,2,1
3250,good,2,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip yum crave grain without,2,1
3251,good,2,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world,2,1
3252,good,2,snack healthy tasty excellent lunch satisfy healthier crave yum terrific dip late hungry bill junk,2,1
3253,bad,-2,something house huge recently sale anyway we've supermarket website newman's reasonable walmart charge limited pantry,-2,0
3254,bad,-2,something house least huge recently sale we've supermarket newman's reasonable higher charge walmart since limited,-2,0
3255,bad,-2,something put know sure thought anything nothing end else never stick let could everything turn,-2,0
3256,bad,-2,something put know sure thought anything nothing end else never stick let everything turn thing,-2,0
3257,bad,-2,something put know sure thought anything nothing end never else stick let everything turn thing,-2,0
3258,bad,-2,something put sure thought anything know nothing end else stick let never there's course could,-2,0
3259,bad,-2,something put sure thought anything nothing end else stick let everything know turn there's course,-2,0
3260,bad,-2,something put sure thought anything nothing end else stick let know everything turn there's course,-2,0
3261,bad,-2,something put sure thought anything nothing end everything else stick turn special there's crazy rest,-2,0
3262,bad,-2,something put thought anything nothing else stick type probably boil opinion end pumpkin there's course,-2,0
3263,bad,-2,something put thought anything nothing probably else stick type opinion there's boil end pumpkin sick,-2,0
3264,bad,-2,something put thought anything nothing probably else stick type opinion there's boil know pumpkin end,-2,0
3265,bad,-2,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick,-2,0
3266,bad,-2,something recently sale huge house we've supermarket newman's reasonable least walmart charge higher limited hopefully,-2,0
