,true,model,wordset,model_num,true_num
3598,bad,good,value teeth difficult msg pea bone spent rawh jasmine what's glutamate monosodium europe inexpensive potential,2,-2
3599,good,good,vanilla bean honey orange iced caffeine indiv soda lemon refresh stash stevia mint licorice beverage,2,2
3600,good,good,vanilla bean honey orange iced indiv caffeine lemon aroma refresh green stash sweeten stevia licorice,2,2
3601,bad,bad,vanilla chew pod bone pound toy mouth puppy play creamer rawh senseo around finally minute,-2,-2
3602,rather_bad,bad,vanilla chew pod bone toy pound play creamer puppy mouth last around rawh senseo minute,-2,-1
3603,bad,bad,vanilla chew pod pound bone toy puppy play creamer senseo rawh busy dle ear interest,-2,-2
3604,rather_bad,good,vanilla chew pod toy bone pound chai caramel french creamer maker rawh senseo drip target,2,-1
3605,rather_bad,good,vanilla chew pod toy bone pound chai caramel french maker creamer rawh senseo drip target,2,-1
3606,good,good,vanilla deal smooth brew several machine french maker shop sample espresso pot house drinker anymore,2,2
3607,neutral,good,vanilla deal smooth brew several machine french maker shop sample espresso pot two house drinker,2,0
3608,good,good,vanilla deal smooth brew several machine french maker shop sample pot espresso house two drinker,2,2
3609,good,good,vanilla french aroma k-cup medium hint matcha bitterness creamer burnt caribou press wolfgang match subtle,2,2
3610,bad,good,vanilla french aroma k-cup medium hint matcha creamer bitterness burnt caribou wolfgang grove match puck,2,-2
3611,bad,good,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang match press puck,2,-2
3612,neutral,good,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang press match puck,2,0
3613,good,good,vanilla french aroma medium k-cup hint matcha creamer bitterness burnt caribou roast wolfgang puck match,2,2
3614,rather_bad,good,vanilla french aroma medium k-cup hint matcha creamer bitterness roast burnt caribou wolfgang though puck,2,-1
3615,bad,good,vanilla french aroma medium k-cup matcha hint creamer roast bitterness caribou burnt wolfgang though keurig,2,-2
3616,bad,good,vanilla french aroma medium k-cup matcha roast creamer hint bitterness caribou though light wolfgang keurig,2,-2
3617,bad,good,vanilla french k-cup aroma chai keurig medium morning k-cups blend light matcha creamer starbucks roast,2,-2
3618,neutral,good,vanilla french keurig k-cup aroma medium chai k-cups light morning blend matcha creamer hint starbucks,2,0
3619,rather_good,good,vanilla iced indiv caffeine espresso stevia mango fuel ually flower herbal jet illy lipton jasmine,2,1
3620,rather_bad,good,vanilla iced indiv caffeine soda orange stevia lemon mango beverage ually flower herbal illy lipton,2,-1
3621,rather_bad,good,vanilla iced indiv soda orange stevia caffeine mango beverage ually flower herbal illy lipton jasmine,2,-1
3622,good,good,vanilla keurig k-cups french k-cup aroma light medium chai blend matcha hint starbucks creamer roast,2,2
3623,neutral,good,vanilla keurig k-cups french light k-cup aroma medium chai matcha hint blend starbucks brewer creamer,2,0
3624,good,good,vanilla keurig k-cups light french k-cup aroma medium chai matcha brewer starbucks hint blend mountain,2,2
3625,rather_bad,good,vanilla light keurig k-cups french k-cup aroma medium chai mountain smooth starbucks brewer matcha hint,2,-1
3626,rather_good,good,vanilla light keurig k-cups french k-cup aroma medium chai mountain starbucks smooth brewer matcha hint,2,1
3627,neutral,bad,vanilla several deal brew smooth machine french house starbucks maker pot shop espresso sample drinker,-2,0
3628,rather_bad,good,variety new state point within complaint easier pumpkin avo animal however create front part sign,2,-1
3629,bad,good,variety new state within complaint point easier pumpkin animal avo however may front create sign,2,-2
3632,good,bad,vitamin powder fruit hemp aloe smoothy green splenda vera sweeten pulp passion fiber mac soy,-2,2
3633,bad,bad,walnut pregnant boil ill instant die put unpleasant air anything anyhow nip teeccino else probably,-2,-2
3634,rather_bad,good,water coconut bpa glutamate monosodium msg mio glutamic bottle calorie electrolyte zico pineapple hydrolyze essentia,2,-1
3648,good,good,water sugar drink bottle calorie low fat syrup add juice high powder serve protein mix,2,2
3656,good,bad,way drinking mild aftertaste espresso weird sip latte either oppose mellow appeal richer overprice wonderfully,-2,2
3657,bad,good,way purchase see can't always happy around away place able ship another run date cannot,2,-2
3760,neutral,good,wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,2,0
3761,neutral,bad,wish toy larger picky ball figure fun locally play eater busy beware lick spoil terrier,-2,0
3762,bad,bad,wish toy offer larger picky ball fun locally eater play table beware lick spoil terrier,-2,-2
3763,bad,good,wish toy picky larger ball fun locally eater table play could offer beware put two,2,-2
3764,bad,good,wish toy picky larger fun ball locally eater table could play put offer beware open,2,-2
3765,bad,good,without fine yes felt generally ton lab warn burn doubt personal parent let's claim exercise,2,-2
3766,neutral,good,without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,2,0
3767,bad,good,without help definitely anyone body oatmeal skin recently okay gas fall face daily seriously traditional,2,-2
3768,bad,good,without help definitely anyone super body oatmeal skin okay recently fall gas mom traditional seriously,2,-2
3769,bad,good,without help definitely anyone super oatmeal body skin okay recently fall gas mom seriously wash,2,-2
3770,rather_bad,good,without help morning son oatmeal result warm daily skin fall gas mom truffle early fix,2,-1
3771,rather_bad,good,without help morning son oatmeal skin warm daily gas mom result fall truffle fix winter,2,-1
3772,bad,good,without help morning son oatmeal warm result skin daily fall gas mom truffle fix winter,2,-2
3800,bad,good,wonderful home next issue thank left short word thrill empty brought post eye fabulous goodness,2,-2
3801,bad,good,wonderful home next thank left issue back empty post brought fabulous goodness short eye thrill,2,-2
3802,rather_bad,good,wonderful home next thank left issue back empty post fabulous goodness brought short eye thrill,2,-1
3803,bad,good,wonderful home next thank left issue back empty post goodness fabulous eye short spring throat,2,-2
3804,bad,good,wonderful home next thank left issue short brought back empty post thrill fabulous goodness eye,2,-2
3805,bad,good,wonderful home next thank left issue short brought thrill empty post word fabulous goodness back,2,-2
3806,bad,good,wonderful home next thank left issue short word thrill brought empty post fabulous goodness reach,2,-2
3807,bad,good,wonderful next thank left salad customer service issue dress goodness back word post introduce spring,2,-2
3808,bad,good,wonderful next thank left salad service customer issue dress word goodness post back recommendation introduce,2,-2
3809,rather_bad,good,wonderful thank next left customer salad service issue dress goodness back introduce spring post word,2,-1
3810,neutral,good,work hour energy husband everyone minute night effect drinking felt sleep shot level boost pizza,2,0
3811,bad,good,work hour energy husband minute cheese actually shot everyone effect boost pizza amaze felt sleep,2,-2
3812,rather_bad,good,work hour energy husband minute effect boost pizza shot ent feel caffeine crust faster favor,2,-1
3813,bad,good,work hour energy husband minute effect boost pizza shot feel ent caffeine crust faster favor,2,-2
3814,bad,good,work hour energy husband minute effect boost pizza shot level ent caffeine crust faster favor,2,-2
3815,bad,good,work hour energy husband minute everyone effect shot boost felt pizza drinking actually sleep caffeine,2,-2
3816,rather_bad,good,work hour energy husband minute everyone effect shot boost felt pizza drinking sleep caffeine actually,2,-1
3817,neutral,good,work hour energy husband minute feel effect boost pizza shot ent caffeine actually crust sleep,2,0
3818,bad,good,work hour energy husband minute feel effect boost pizza shot ent caffeine crust actually sleep,2,-2
3819,bad,good,work hour energy husband minute feel effect boost shot pizza ent actually caffeine crust sleep,2,-2
3820,bad,good,work hour energy husband minute feel shot boost pizza effect actually ent caffeine crust sleep,2,-2
3821,bad,good,work hour minute actually energy husband cheese amaze everyone shot effect boost pizza felt drinking,2,-2
3822,good,good,work package receive surprised sample description future careful party damage pleasantly chef co-worker correct fault,2,2
3823,rather_bad,good,work package receive surprised sample description future careful party damage pleasantly sure recipe chef travel,2,-1
3824,bad,good,work package receive surprised sample recipe future description party careful damage pleasantly n't sure think,2,-2
3825,bad,good,work quite expect probably recipe wish bread large cream way cake top often melt follow,2,-2
3826,bad,good,work recipe surprised sample future travel careful damage pleasantly early chef fault co-worker caviar brick,2,-2
3827,bad,good,work thing bit way seem n't easy quite expect could probably i'd recipe wish bread,2,-2
3828,bad,good,worth packet waste follow splenda world horrible direction sweeter whenever accord town sucralose hardly compliment,2,-2
3829,bad,bad,worth packet waste follow splenda world horrible direction whenever sweeter town sucralose compliment penny sweetner,-2,-2
3830,rather_bad,bad,worth packet waste splenda world horrible follow direction whenever sweeter town sucralose penny lemonade sweetner,-2,-1
3831,bad,good,worth packet waste splenda world horrible whenever direction follow sweeter every sucralose life town lemonade,2,-2
