,task,true,model,model_extracted,true_num,classification_metric
3372,code function message reference algorithm text method random cipher null crypt attack ripem cryptography length,good,NO.</s>,-2,2,0
3373,actually texture cut version wheat pasta search miss cook office unlike oat biscuit seriously winner,bad,NO.</s>,-2,-2,0
3374,research center washington april national health report medical institute department among page child virginia office,bad,NO.</s>,-2,-2,0
3375,water internet tower plant marc nist heat cooling nuclear cool temperature email site ncsl steam,bad,NO.</s>,-2,-2,0
3376,receive variety several may orange new state point fun within pumpkin complaint animal figure easier,bad,NO.</s>,-2,-2,0
3377,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret smallest mayo,good,NO.</s>,-2,2,0
3378,package item receive rice fresh soup absolutely disappointed white fast anyone wrong noodle awesome return,bad,NO.</s>,-2,-2,0
3379,disk scsi card speed driver fast controller port chip board machine sound modem floppy cable,good,NO.</s>,-2,2,0
3380,koresh michael radio rutgers kaldis rock georgia witness covington child mcovingt ence amateur easter fire,bad,NO.</s>,-2,-2,0
3381,local grocery home deliver half ask realize trip shelf door brought picked reorder shopping across,good,NO.</s>,-2,2,0
3382,cause medical health report disease food cand face infection doctor charge steve military body knife,good,NO.</s>,-2,2,0
3383,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly rip express,good,NO.</s>,-2,2,0
3384,israel israeli arab kill palestinian attack murder peace civilian land human innocent trial lebanese occupy,good,NO. The text does not have a common topic or a clear majority of content related to a specific theme. The text mentions multiple topics such as,-2,2,0
3385,without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,bad,NO.</s>,-2,-2,0
3386,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,bad,NO.</s>,-2,-2,0
3387,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,good,YES.</s>,2,2,1
3388,bean indiv espresso ual dress fuel ually flower jet herbal wake illy lipton jasmine throat,bad,NO.</s>,-2,-2,0
3389,send address request copy usenet internet militia mailing email receive bear message free amendment arms,good,NO.</s>,-2,2,0
3390,country nazi germany german land europe money party european happy political race waste spend history,good,"NO. There is no common topic that can be determined for the entire text, as the text mentions a variety of unrelated topics such as Naz",-2,2,0
3391,green powder vitamin amaze aroma grow matcha form teaspoon supplement extract tablespoon mountain protein nutritional,good,NO.</s>,-2,2,0
3392,period pittsburgh player louis chicago detroit third scorer division hartford lemieux shot boston hall dave,bad,NO </s>,-2,-2,0
3393,argument conclusion statement therefore cause sense accept form christianity fallacy cannot experience bible others argue,good,NO.</s>,-2,2,0
3394,roast com www http href keurig k-cups bold pod k-cup decaf chai espresso mountain grey,bad,YES.</s>,2,-2,1
3395,internet water uucp bitnet uunet marc tower connect corp heat nuclear fnal circuit plant cooling,bad,NO.</s>,-2,-2,0
3396,religion atheist atheism religious belief faith strong theist universe command saturn position cause response statement,good,NO.</s>,-2,2,0
3397,strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still,bad,YES.</s>,2,-2,1
3398,chip encryption clipper security privacy escrow technology encrypt agency phone enforcement message algorithm protect secure,good,YES.</s>,2,2,1
3399,price phone bike sell email company offer cost internet technology sale send distribution radio looking,bad,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as price,",-2,-2,0
3400,window color display manager screen create polygon pixel edge size visual depth position colormap blue,good,NO.</s>,-2,2,0
3401,free gluten balance salmon wet turkey diet since important fussy instantly forever duck limit ocean,bad,NO.</s>,-2,-2,0
3402,cheese bread bake homemade spread slice spoon toast fry onion direction sandwich oven follow usual,good,YES.</s>,2,2,1
3403,without help definitely anyone super body oatmeal skin okay recently fall gas mom traditional seriously,bad,NO.</s>,-2,-2,0
3404,israeli israel arab palestinian human jewish occupy territory gaza citizen palestine zionist country solution jerusalem,good,YES.</s>,2,2,1
3405,kill death innocent trial murder judge killing civilian bomb ence witness guilty jury soldier penalty,good,NO.</s>,-2,2,0
3406,mix problem pay leave ball sent crystal waffle batch never less could scoop litter heavy,bad,NO.</s>,-2,-2,0
3407,appreciate advance info anybody greatly experience thank motherboard edge suggestion eisa hello cmos review seizure,bad,NO.</s>,-2,-2,0
3408,stup newsreader walker intercon listen amanda hell phone distribution wait ohio next cheap easy money,bad,NO.</s>,-2,-2,0
3409,steve thor libertarian vice steveh benefit hendricks blow smith cell beauchaine bobbe uucp fail regulation,bad,NO.</s>,-2,-2,0
3410,worth packet waste follow splenda world horrible direction whenever sweeter town sucralose compliment penny sweetner,bad,NO.</s>,-2,-2,0
3411,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine shit black hitler stove,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of disconnected words,-2,-2,0
3412,rice absolutely grain there's process soon terrible satisfied experience replace wild sticky disgust lol freshness,bad,NO.</s>,-2,-2,0
3413,drinking mild aftertaste espresso weird brewing latte sip might guest beverage enjoy appeal however way,good,NO.</s>,-2,2,0
3414,work quite expect probably recipe wish bread large cream way cake top often melt follow,bad,NO.</s>,-2,-2,0
3415,attack tank lebanese brad ncsu village limbaugh hernlem lebanon fight stop cover hawk civilian guerilla,bad,NO.</s>,-2,-2,0
3416,engineer newspaper holland chapter staff douglas princeton tempest colostate senior executive jose nixon phoenix chemical,bad,NO.</s>,-2,-2,0
3417,driver card memory sound mode running machine cards instal utexas monitor gateway crash backup color,good,"NO. There is no common topic that can be determined for the entire text, as it appears to be a collection of unrelated words and phr",-2,2,0
3418,company available awesome care sent search licorice email send affordable business since premium beyond back,bad,NO.</s>,-2,-2,0
3419,thousand none mass policy trial border bullet former prison switzerland israeli destruction prisoner building slaughter,bad,NO.</s>,-2,-2,0
3420,child kill food woman cause fire disease left doctor live body health patient home friend,bad,NO.</s>,-2,-2,0
3421,atheist religion atheism religious belief faith theist strong command universe position saturn cause response following,good,NO.</s>,-2,2,0
3422,bike firearm knife criminal carry death weapon scsi murder smith handgun moral child defense tape,good,NO.</s>,-2,2,0
3423,phone stup newsreader wait listen traffic walker intercon amanda corporation cellular warrant cheap able flash,bad,NO.</s>,-2,-2,0
3424,turkish turk greek turkey armenia nazi genoc soviet history russian today azeri muslim henrik massacre,good,"NO. The text does not have a common topic that can be determined for the most part. The text mentions multiple countries, historical events, and",-2,2,0
3425,two bit almost especially type three tiny remember learn interest honestly require fair mistake class,bad,YES.</s>,2,-2,1
3426,dry liver due freeze chunk walk gravy movie lick style cube frozen tub reward beg,bad,NO.</s>,-2,-2,0
3427,variety new state within complaint point easier pumpkin animal avo however may front create sign,bad,NO.</s>,-2,-2,0
3428,window display application server screen color motif manager function client resource image code create event,good,"NO. There is no common topic that can be determined for the entire text, as it contains a variety of unrelated terms such as ""window",-2,2,0
3429,picture week pain stone gain blah timer beach caltech precision snow thomas sleeve integer iastate,bad,NO.</s>,-2,-2,0
3430,dry small salt however piece another almost beef jerky bowl pill season large break sea,bad,NO.</s>,-2,-2,0
3431,period boston pittsburgh yankee third york louis mets phillies detroit chicago scorer toronto save shot,good,NO.</s>,-2,2,0
3432,nasa science launch earth orbit research satellite mission center moon image reference contact news general,good,YES.</s>,2,2,1
3433,feed change switch diet vet wellness crazy eats pet formula kibble year science puppy old,good,NO.</s>,-2,2,0
3434,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick,good,NO.</s>,-2,2,0
3435,absolutely grain there's terrible satisfied process replace experience sticky wild disgust rice lol freshness gag,bad,NO.</s>,-2,-2,0
3436,science theory scientific rochester experiment result dseg knowledge scientist process lady gene study hypothesis research,good,YES.</s>,2,2,1
3437,www http href com pie wolfgang puck roast ham pack smokehouse spam walden horseradish can,bad,NO.</s>,-2,-2,0
3438,center research virginia internet nasa office phone north film email computing contact maine national tiff,bad,NO.</s>,-2,-2,0
3439,church truth absolute doug symbol borland bible scripture libxmu paradox catholic matter darren error certain,good,NO.</s>,-2,2,0
3440,user unix library directory package product comp graphics binary linux editor release site tool vendor,good,NO.</s>,-2,2,0
3441,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen,good,NO.</s>,-2,2,0
3442,trade berkeley andy names rick tyre uucp prince seattle business division stop else custom wisdom,bad,NO.</s>,-2,-2,0
3443,health medical report among increase center cancer child april national disease newsletter page fnal study,good,NO </s>,-2,2,0
3444,doctor disease patient treatment cand cause test treat yeast medicine blood medical body symptom infection,good,YES.</s>,2,2,1
3445,religion utexas religious follow woman islam muslim discus evil bobby truth ccwf human rochester heart,bad,NO.</s>,-2,-2,0
3446,offer monitor sale copy excellent condition option machine xterm sell cover manual title distribution asking,bad,NO </s>,-2,-2,0
3447,crime criminal kill death self murder commit public defense knife child indiv violent firearm carry,good,NO.</s>,-2,2,0
3448,strong prefer bold medium cherry ginger stronger orange kona chamomile bitterness intense wake cola slight,good,NO </s>,-2,2,0
3449,bar cereal butter peanut nut cracker almond granola yogurt oat raisin brownie quaker cashew walnut,good,NO </s>,-2,2,0
3450,modem bill stratus company serial port batf packet fire distribution connect news talk block bell,bad,NO.</s>,-2,-2,0
3451,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense slight,bad,NO </s>,-2,-2,0
3452,keep help chew hour honey energy night bone toy skin minute need trip training long,bad,NO.</s>,-2,-2,0
3453,paul laws rate risk crime homic study rates worship sabbath vancouver higher handgun seattle author,bad,NO.</s>,-2,-2,0
