,text,true,model
3603,vanilla chew pod pound bone toy puppy play creamer senseo rawh busy dle ear interest,bad,rather_good
3604,vanilla chew pod toy bone pound chai caramel french creamer maker rawh senseo drip target,rather_bad,rather_good
3605,vanilla chew pod toy bone pound chai caramel french maker creamer rawh senseo drip target,bad,rather_good
3606,vanilla deal smooth brew several machine french maker shop sample espresso pot house drinker anymore,good,rather_good
3607,vanilla deal smooth brew several machine french maker shop sample espresso pot two house drinker,bad,rather_good
3608,vanilla deal smooth brew several machine french maker shop sample pot espresso house two drinker,good,rather_good
3609,vanilla french aroma k-cup medium hint matcha bitterness creamer burnt caribou press wolfgang match subtle,good,rather_good
3610,vanilla french aroma k-cup medium hint matcha creamer bitterness burnt caribou wolfgang grove match puck,bad,rather_good
3611,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang match press puck,bad,rather_good
3612,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang press match puck,good,rather_good
3613,vanilla french aroma medium k-cup hint matcha creamer bitterness burnt caribou roast wolfgang puck match,good,rather_good
3614,vanilla french aroma medium k-cup hint matcha creamer bitterness roast burnt caribou wolfgang though puck,rather_bad,rather_good
3615,vanilla french aroma medium k-cup matcha hint creamer roast bitterness caribou burnt wolfgang though keurig,bad,rather_good
3616,vanilla french aroma medium k-cup matcha roast creamer hint bitterness caribou though light wolfgang keurig,bad,rather_good
3617,vanilla french k-cup aroma chai keurig medium morning k-cups blend light matcha creamer starbucks roast,bad,rather_good
3618,vanilla french keurig k-cup aroma medium chai k-cups light morning blend matcha creamer hint starbucks,bad,rather_good
3619,vanilla iced indiv caffeine espresso stevia mango fuel ually flower herbal jet illy lipton jasmine,good,rather_good
3620,vanilla iced indiv caffeine soda orange stevia lemon mango beverage ually flower herbal illy lipton,bad,rather_good
3621,vanilla iced indiv soda orange stevia caffeine mango beverage ually flower herbal illy lipton jasmine,rather_bad,rather_good
3622,vanilla keurig k-cups french k-cup aroma light medium chai blend matcha hint starbucks creamer roast,good,rather_good
3623,vanilla keurig k-cups french light k-cup aroma medium chai matcha hint blend starbucks brewer creamer,bad,rather_good
3624,vanilla keurig k-cups light french k-cup aroma medium chai matcha brewer starbucks hint blend mountain,good,rather_good
3625,vanilla light keurig k-cups french k-cup aroma medium chai mountain smooth starbucks brewer matcha hint,bad,rather_good
3626,vanilla light keurig k-cups french k-cup aroma medium chai mountain starbucks smooth brewer matcha hint,bad,rather_good
3627,vanilla several deal brew smooth machine french house starbucks maker pot shop espresso sample drinker,bad,rather_good
3628,variety new state point within complaint easier pumpkin avo animal however create front part sign,rather_bad,rather_good
3629,variety new state within complaint point easier pumpkin animal avo however may front create sign,bad,rather_good
3632,vitamin powder fruit hemp aloe smoothy green splenda vera sweeten pulp passion fiber mac soy,good,rather_good
3633,walnut pregnant boil ill instant die put unpleasant air anything anyhow nip teeccino else probably,bad,rather_bad
3634,water coconut bpa glutamate monosodium msg mio glutamic bottle calorie electrolyte zico pineapple hydrolyze essentia,rather_bad,rather_good
3648,water sugar drink bottle calorie low fat syrup add juice high powder serve protein mix,good,rather_good
3656,way drinking mild aftertaste espresso weird sip latte either oppose mellow appeal richer overprice wonderfully,good,rather_good
3657,way purchase see can't always happy around away place able ship another run date cannot,bad,rather_good
3760,wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,bad,rather_good
3761,wish toy larger picky ball figure fun locally play eater busy beware lick spoil terrier,bad,rather_good
3762,wish toy offer larger picky ball fun locally eater play table beware lick spoil terrier,bad,rather_good
3763,wish toy picky larger ball fun locally eater table play could offer beware put two,bad,rather_good
3764,wish toy picky larger fun ball locally eater table could play put offer beware open,bad,rather_good
3765,without fine yes felt generally ton lab warn burn doubt personal parent let's claim exercise,bad,rather_good
3766,without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,bad,rather_good
3767,without help definitely anyone body oatmeal skin recently okay gas fall face daily seriously traditional,bad,rather_good
3768,without help definitely anyone super body oatmeal skin okay recently fall gas mom traditional seriously,bad,rather_good
3769,without help definitely anyone super oatmeal body skin okay recently fall gas mom seriously wash,bad,rather_good
3770,without help morning son oatmeal result warm daily skin fall gas mom truffle early fix,rather_bad,rather_good
3771,without help morning son oatmeal skin warm daily gas mom result fall truffle fix winter,bad,rather_good
3772,without help morning son oatmeal warm result skin daily fall gas mom truffle fix winter,bad,rather_good
3800,wonderful home next issue thank left short word thrill empty brought post eye fabulous goodness,bad,rather_good
3801,wonderful home next thank left issue back empty post brought fabulous goodness short eye thrill,bad,rather_good
3802,wonderful home next thank left issue back empty post fabulous goodness brought short eye thrill,rather_bad,rather_good
3803,wonderful home next thank left issue back empty post goodness fabulous eye short spring throat,bad,rather_good
3804,wonderful home next thank left issue short brought back empty post thrill fabulous goodness eye,bad,rather_good
3805,wonderful home next thank left issue short brought thrill empty post word fabulous goodness back,bad,rather_good
3806,wonderful home next thank left issue short word thrill brought empty post fabulous goodness reach,bad,rather_good
3807,wonderful next thank left salad customer service issue dress goodness back word post introduce spring,bad,rather_good
3808,wonderful next thank left salad service customer issue dress word goodness post back recommendation introduce,bad,rather_good
3809,wonderful thank next left customer salad service issue dress goodness back introduce spring post word,rather_bad,rather_good
3810,work hour energy husband everyone minute night effect drinking felt sleep shot level boost pizza,bad,rather_good
3811,work hour energy husband minute cheese actually shot everyone effect boost pizza amaze felt sleep,bad,rather_good
3812,work hour energy husband minute effect boost pizza shot ent feel caffeine crust faster favor,rather_bad,rather_good
3813,work hour energy husband minute effect boost pizza shot feel ent caffeine crust faster favor,bad,rather_good
3814,work hour energy husband minute effect boost pizza shot level ent caffeine crust faster favor,bad,rather_good
3815,work hour energy husband minute everyone effect shot boost felt pizza drinking actually sleep caffeine,bad,rather_good
3816,work hour energy husband minute everyone effect shot boost felt pizza drinking sleep caffeine actually,rather_bad,rather_good
3817,work hour energy husband minute feel effect boost pizza shot ent caffeine actually crust sleep,bad,rather_good
3818,work hour energy husband minute feel effect boost pizza shot ent caffeine crust actually sleep,bad,rather_good
