,text,true,model,true_num,model_num
3549,help chew hour honey energy night hair bone toy keep skin minute need last sleep,bad,bad,-2,-2
3550,market brown mean coat turn suppose dollar nicely cook folk worse finger rather awful awhile,bad,bad,-2,-2
3552,package fresh receive absolutely disappointed white fast return customer service terrible horrible satisfied sticky amazon's,bad,bad,-2,-2
3554,right calorie bean low fat candy amount high small content sodium serve lower carbs prov,good,good,2,2
3555,purchase see happy around away can't always able place ship date dec another saw never,bad,good,-2,2
3557,keep container easily melt hold mess shape stuck plastic room bigger loose together expectation separate,bad,good,-2,2
3558,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola chewy caramel,good,bad,2,-2
3559,per red spicy pepper heat option ounce brownie kick alone alternative single mill jalapeno popchips,good,bad,2,-2
3560,sure they're that's couple whole maybe part mine ate open someone pouch share con pretzel,bad,good,-2,2
3562,enjoy right candy amount refresh summer plain quantity unique chunk ant outstanding relatively pineapple antiox,bad,good,-2,2
3563,son skin okay mom gas happen truffle strength winter since workout grown complete station suck,bad,bad,-2,-2
3566,purchase happy item company ship see bulk exactly sent condition offer packed website impressed chance,good,bad,2,-2
3567,lot big include line overall finish addition con however think comparable pro frequently gotten bottom,bad,bad,-2,-2
3568,saffron stevia lavender dang soap erythritol freshly bad ive cool sweeten salad jambalaya bloating mess,bad,bad,-2,-2
3569,baby jerky broken ready veggie pump increase fall tender barely carrot freezer previously gerber earth's,bad,bad,-2,-2
3573,could local piece grocery sell deal wish carry market glad online break hop surprised unfortunately,bad,good,-2,2
3574,bottle shipping plastic iced delivery glass lemon seller mint lime peach forward drinking count gallon,good,bad,2,-2
3576,something put know sure thought anything nothing end else never stick let could everything turn,bad,good,-2,2
3577,back wonderful home next thank left fantastic issue brought thrill mouth word post mini fabulous,bad,good,-2,2
3578,thought stick end else boil cover air china burn die min power storage trick bully,bad,bad,-2,-2
3579,dark full roast away rich flavorful extremely long double drinker steep magic drank half odd,bad,good,-2,2
3584,wish toy picky larger ball fun locally eater table play could offer beware put two,bad,good,-2,2
3587,enjoy strong blend morning brew bitter smooth packet light machine starbucks aftertaste prefer cold leaf,good,good,2,2
3589,thing quite expect recipe bread wish i'd kind melt bake follow baking way stir stuck,bad,good,-2,2
3590,pack variety roast com dark www http href pod smooth medium pie ground grey french,bad,bad,-2,-2
3591,vanilla iced indiv soda orange stevia caffeine mango beverage ually flower herbal illy lipton jasmine,bad,bad,-2,-2
3593,delicious small anyone smaller pricey except six somewhat near tire handy trader definately jam joe's,bad,good,-2,2
3594,hot milk diet stomach cold soy shake substitute start nasty sensitive upset dissolve n't warm,bad,bad,-2,-2
3595,nice hard kind definitely never back please bring describe overpower surprise lighter sure pa enough,bad,good,-2,2
3596,chip star potato corn vinegar kettle yellow blue addictive garden trap tortilla reason think whole,bad,bad,-2,-2
3597,able amaze fill stop glad daily fantastic move plenty prime empty job subtle strongly litter,bad,bad,-2,-2
3598,n't money juice color guess wrong could bought think fine waste throw either show picture,bad,good,-2,2
3601,right calorie bean low amount fat candy high light content sodium small mango carbs carb,good,good,2,2
3602,ingredient corn color allergy puppy source stevia filler research main list yellow allergic soy human,bad,good,-2,2
3603,service hair seller customer contact email wine shampoo conditioner kit scalp prompt clam trap success,good,bad,2,-2
3604,texture actually cut wheat pasta version miss search office oat cook biscuit seriously minute winner,bad,good,-2,2
3611,last long gum hope date online dec original past shipment true expiration plan anywhere could,bad,good,-2,2
3613,star caffeine child sometimes five hop office gelatin calm help program terrific golden heck carbonate,bad,bad,-2,-2
3615,ingredient color corn stevia allergy source filler puppy research main meal pet human yellow grain,bad,good,-2,2
3617,market turn mean rather suppose yes coat brown dollar awful nicely finger worse folk staple,bad,bad,-2,-2
3619,coconut water protein bottle calorie soda syrup fat vitamin gram splenda sugar juice carbs msg,bad,bad,-2,-2
3620,feel friend actually fact notice normal particular lower otherwise sort crisp bit sensitive gummy trouble,bad,bad,-2,-2
3624,green wonderful bean vanilla drinking black honey ice orange cold iced indiv aftertaste lemon caffeine,good,good,2,2
3625,hair clear felt wash end thick scent shampoo conditioner manufacturer job heard opening oily major,good,bad,2,-2
3627,sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cracker,good,bad,2,-2
3628,flour egg grain large boy mill disease poor celiac kibble recipe choke allergy formula risk,good,bad,2,-2
3629,item deal glad shop anymore become donut many supply disappoint sampler kill costco retail two,bad,good,-2,2
3630,dog treat chew toy bone teeth ball puppy training liver piece bread pet play vet,good,good,2,2
3635,green powder leaf vitamin grow form matcha aroma teaspoon tablespoon supplement mixed along milk protein,good,good,2,2
3637,need mix could keep lot less problem diet hand clean easily ball figure leave mess,bad,good,-2,2
3640,sweet delicious bar milk cereal texture nut almond yummy cinnamon granola fill strawberry chewy caramel,good,bad,2,-2
3641,mio dental lollipop wing sriracha apple peach vietnamese healthful sauce tootsie candy nutritional kale article,bad,bad,-2,-2
3644,free gluten salmon wet bpa turkey balance higher sol fussy natural diet cancer allergy tomato,bad,bad,-2,-2
3647,vanilla several deal brew smooth machine french house starbucks maker pot shop espresso sample drinker,good,bad,2,-2
3648,ingredient honey list special label contains raw splenda test contain berry prov china process book,bad,good,-2,2
3649,dry feel pasta brown stomach soft coat extremely pill training liver dont wet cook upset,bad,bad,-2,-2
3651,pretty especially often set mind instant decent starbucks total five roll point oat via plenty,bad,bad,-2,-2
3652,sauce serve spicy pepper hot subscribe heat save chili fry sour thai greasy asian sugar-free,good,bad,2,-2
3656,pod pound caramel machine maker pet filter safe begin senseo drip target perfectly two pig,bad,bad,-2,-2
3659,star fruit pretty juice gift orange soda mind instant espresso raspberry five decent substitute especially,bad,good,-2,2
3662,piece beef jerky bowl turn break picky pill training dont two gravy eater bite cut,bad,bad,-2,-2
3663,dry feel worth pasta brown stomach pill liver cook extremely money dont coat wet waste,bad,bad,-2,-2
3665,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead,good,good,2,2
3667,purchase happy company see ship website impressed call directly chance email mother send contact gold,good,bad,2,-2
3669,thing quite probably i'd expect n't seem certainly stir enough often either awful rather actually,bad,good,-2,2
3673,anything juice guess wrong throw picture immediately actual concentrate think squeeze strip photo might funny,bad,bad,-2,-2
3675,change feed vet switch diet formula wellness crazy eats whatever kibble pet science kitten gobble,bad,good,-2,2
3676,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent via,bad,good,-2,2
3677,purchase happy around arrive company away see ship date place throw sent shipping condition another,good,good,2,2
3678,delicious small smaller anyone locally six comment tire handy trader cheap definately inch though joe's,bad,bad,-2,-2
3680,hair conditioner manufacturer trust trash lead cheap ingredient cat feed vet highest thing basically grass,bad,bad,-2,-2
3682,vanilla light keurig k-cups french k-cup aroma medium chai mountain smooth starbucks brewer matcha hint,bad,bad,-2,-2
3683,less calorie protein amount low fat fiber weight sodium gram substitute carbs lower lose diet,good,good,2,2
3685,back wonderful new drinking home change amaze highly next issue thank left set excite share,bad,good,-2,2
3686,bottle shipping available plastic everyone offer pleased delivery glass lemon seller mint sample purchasing peach,good,good,2,2
3687,quality organic expensive leaf pleased ground high eye since although fact preference certify among club,bad,good,-2,2
3688,delivery seller service email clam shipping fda chowder bottle cane beauty france chow tahini sweat,bad,bad,-2,-2
3689,bottle shipping grocery cost carry available pay subscribe delivery local pleased per free cheaper seller,good,good,2,2
3690,purchase see happy company call ship website sent send impressed chance check contact directly email,good,good,2,2
3695,hair end clear felt thick heard wash opening scent job shampoo manufacturer conditioner major oily,good,bad,2,-2
3700,local piece grocery sell deal carry market glad online break hop surprised unfortunately whole flour,good,good,2,2
3706,package item receive rice fresh disappointed white fast soup absolutely anyone wrong noodle awesome return,bad,bad,-2,-2
3710,rice meal bowl ginger content picky label brown dinner sprinkle eater fairly cooked thai contain,bad,good,-2,2
3713,baby pill jerky pump cost liter gerber hairball sodastream formula nursing reflux teriyaki week infant,bad,bad,-2,-2
3717,sauce spicy noodle heat kick chili restaurant lime wasabi pepper asian jasmine bbq taco soy,good,bad,2,-2
3718,nice salt excellent cracker please sea bland touch surprise table shape unique wine spread bring,bad,bad,-2,-2
3720,keep container easily melt hold plastic mess shape stuck room loose bigger work expectation separate,bad,good,-2,2
3721,bottle excellent available plastic everyone pleased delivery glass offer lemon mint sample travel clear refresh,bad,good,-2,2
3722,often mind pot entire decent total roll rating flower classic g<br cholesterol dust trans delight,bad,bad,-2,-2
3723,bought pretty arrive still jar four otherwise tin could crack fancy shell second think surprisingly,bad,bad,-2,-2
3725,bottle plastic glass lemon delivery peach forward wine squeeze shampoo conditioner spring kit refresh mio,bad,bad,-2,-2
3726,popcorn baby pill he's movie pump kernel puff gerber popper earth's fussy theater hour pocket,bad,bad,-2,-2
3731,pretty especially often set mind point instant five decent overall total roll via oat plenty,bad,bad,-2,-2
3732,milk n't diet stomach start soy substitute shake something sensitive without nasty upset dissolve zero,bad,bad,-2,-2
