,text,topic,true_topic,cos_sim,cos_sim_class
2134,price sell shipping cheap purchase dealer selling deal sale phone offer plus package cost sales,['commerce'],"['trade', 'sell', 'sell', 'business']",0.7537855505943298,H
2135,disk scsi speed controller fast port card mode floppy switch board chip standard modem interface,['interface'],['computer'],0.698122501373291,H
2141,directory unix email comp package export user workstation graphics library distribution info hardware keyboard cview,['operating system'],"['computer', 'office work']",0.6242248862981796,H
2142,ground water food wire disease cause patient test doctor light medical engine health study current,['health'],"['medicine', 'medicine']",0.7156890630722046,H
2145,scsi disk controller image speed fast card mode floppy standard board interface switch transfer signal,['interface'],['system drive'],0.8361176252365112,VH
2146,bike engine front mile tire road speed motorcycle wheel turn driving light model rear cross,['driving'],"['bike specification', 'motorcycle', 'bike', 'vehicle', 'bike']",0.5662570714950561,M
2147,nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,['politics'],['party'],0.4419965147972107,M
2151,research center washington april national health report institute medical department among page child virginia office,['research'],"['research', 'who', 'research']",0.8958357771237692,VH
2152,body dead town duke kill child mountain shot azeri azerbaijan soviet massacre road force azerbaijani,['massacre'],"['dead', 'war']",0.7720838785171509,H
2153,objective science values frank morality truth dwyer value subjective word body wrong uucp wonder command,['truth'],"['science', 'science']",0.5657515525817871,M
2155,earth orbit nasa mission moon satellite shuttle lunar launch flight spacecraft probe mars solar project,['space exploration'],"['space program', 'astronaut', 'space mission', 'nasa']",0.9212649315595627,VH
2156,driver card memory sound running mode machine cards instal utexas gateway crash backup color monitor,['computer'],"['computer', 'memory', 'driver']",0.7286452054977417,H
2157,research center april health national medical washington report institute cancer department among page virginia child,['healthcare'],"['cancer', 'research']",0.5900960862636566,M
2158,chip encryption clipper escrow security secure agency technology enforcement privacy encrypt algorithm protect crypto secret,['security'],"['anonimous', 'encryption', 'security']",0.7780418992042542,H
2161,religion belief atheist faith atheism existence christianity religious ence cannot argument universe strong truth nature,['belief'],"['religious', 'religion', 'faith atheist', 'religion']",0.6364971548318863,H
2162,news service anonymous usenet network electronic email privacy internet reader public user message discussion site,['internet'],"['technology', 'tech']",0.6069048345088959,H
2163,kill death innocent murder judge trial killing bomb witness ence civilian guilty jury punishment penalty,['violence'],"['violence', 'war', 'death']",0.8143757184346517,VH
2164,atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message,['religion'],"['religious', 'church', 'belief', 'religion and belief', 'religion', 'religious belief', 'atheist', 'psychology', 'atheist', 'religiosity', 'religion', 'religiom']",0.7336538583040237,H
2165,japanese music weaver motorcycle letter flame denizen onur yalcin member engineering technology resume membership send,['technology'],['japanese music'],0.43739786744117737,M
2166,religion religious utexas follow woman islam christianity muslim evil bobby discus islamic deny thought ccwf,['religion'],['religion'],0.9999999403953552,VH
2168,player period season baseball boston pittsburgh dave score pitch brave pitcher third hitter pitching smith,['baseball'],"['baseball', 'sport', 'baseball']",0.8046533763408661,VH
2169,body town dead duke kill mountain azeri azerbaijan soviet massacre child shot road azerbaijani force,['conflict'],['violence'],0.8758335709571838,VH
2170,price phone bike sell email internet technology send offer cost company network design distribution research,['commerce'],['technology'],0.7257205247879028,H
2172,pres money clinton bill koresh business today house administration talk country press working rule stratus,['politics'],"['politics', 'business']",0.8172067403793335,VH
2174,henry access appear digex toronto orbit spencer weaver mass captain harris nasa level phone certain,['space'],['nasa'],0.8371385335922241,VH
2177,religion atheist atheism religious belief faith strong theist universe existence saturn christianity position cause statement,['belief'],"['religion', 'religion']",0.6933650970458984,H
2180,disk memory tape floppy boot error swap apple backup cache upgrade access adaptec install running,['storage'],"['memory', 'memory upgrade', 'computer', 'disk']",0.6545620709657669,H
2181,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology russell discover,['discovery'],"['science', 'science']",0.7333006262779236,H
2182,printer font print picture character water thor analysis laser rochester postscript libertarian pattern jake bony,['design'],"['printer', 'printing']",0.696480393409729,H
2183,weapon kill fire child crime firearm carry woman police death cause bill criminal city home,['violence'],"['gun', 'crime', 'crime']",0.713231106599172,H
2184,driver card memory simms cards crash battery gateway backup diamond tower accelerator tape error boot,['backup'],['battery'],0.6532018184661865,H
2186,image graphics package format info unix code user site contact comp directory library appreciate looking,['graphics'],"['computer', 'computer', 'directory']",0.7068546017011007,H
2190,country iran nation house bosnia europe political majority federal civil minority hallam revolution social senate,['politics'],"['politics', 'politics']",1.0,VH
2192,insurance care mark business ohio marriage child parent school couple married money greg magnus prince,['family'],['marriage'],0.7688086032867432,H
2194,crime paul rate laws house pres homic death freedom white study federal risk rates sabbath,['law enforcement'],"['crime', 'investigation', 'crime']",0.6122012535730997,H
2195,player season hockey league baseball goal division period pittsburgh leaf pick mike next boston score,[' sports'],"['sport', 'sport', 'hockey game']",0.7486689289410909,H
2197,send address email request news internet message copy usenet receive militia mailing discussion newsgroup free,['communication'],"['internet', 'email', 'message']",0.6898800730705261,H
2198,israel palestinian israeli suck west cand agree thought human arab launch cause live stup territory,['conflict'],"['israeli', 'territory', 'israel conflict']",0.5682177742322286,M
2199,price phone bike sell email company offer cost sale internet technology send distribution radio looking,['e-commerce'],"['technology', 'sale']",0.5651707500219345,M
2201,window display screen color manager server application create visual client pixel colors mode size memory,['display'],"['virtual', 'compute', 'application', 'computee']",0.8395888060331345,VH
