,task,true,model,model_extracted,true_num,classification_metric
3425,sweet enjoy right candy amount quick cold refresh sweetness summer mango plain beverage ant way,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3426,sweet right candy enjoy amount quick refresh cold sweetness mango plain summer think beverage ant,bad,YES TEXT: sweet right candy enjoy amount quick refresh cold sweetness mango plain summer think beverage ant ,2,-2,1
3427,sweet right candy quick amount enjoy refresh sweetness cold mango summer think plain ant chunk,good,YES TEXT: sweet right candy quick amount enjoy refresh sweetness cold mango summer think plain ant chunk ,2,2,1
3428,sweet right enjoy candy amount quick cold refresh sweetness summer plain mango beverage think ant,good,YES TEXT: sweet right enjoy candy amount quick cold refresh sweetness summer plain mango beverage think ant ,2,2,1
3429,sweet snack bar cooky cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,good,YES TEXT: sweet snack bar cooky cereal fruit butter peanut nut cookie cracker almond apple crunchy,2,2,1
3430,sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cracker,good,YES TEXT: sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cr,2,2,1
3431,switch input signal audio circuit helmet level output voltage noise build relay receiver plastic frequency,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3432,switch input signal audio circuit helmet output level voltage build radio relay receiver noise frequency,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3433,switch radio signal input audio helmet level output receiver local noise relay circuit east paint,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3434,switch signal helmet audio input radio level output receiver local relay noise circuit paint build,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3435,switch signal radio audio input helmet level output receiver local noise relay circuit paint east,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3436,switch signal radio input audio helmet level output local receiver noise relay circuit build east,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3437,switch stool tummy collie scoop clove litter infection ripped cleaner kong belgian merchant annoy area,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3438,syrup artificial sweetener high chemical sweeten splenda maple sometimes natural stevia agave corn extract fructose,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3439,syrup artificial sweetener high chemical sweeten splenda sometimes maple stevia natural agave corn extract fructose,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3440,syrup artificial sweetener high sometimes chemical sweeten splenda stevia maple corn agave natural extract fructose,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3441,syrup corn sweetener fructose agave maple nectar high sugar bowel diabetic movement glycemic hershey's natural,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3442,syrup high artificial sweetener chemical sweeten maple blueberry agave corn extract fructose diabetic fake think,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3443,syrup high sometimes artificial sweetener chemical sweeten splenda stevia maple corn agave extract claim fructose,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3444,syrup sometimes artificial high sweetener chemical sweeten splenda stevia maple corn agave extract fructose diabetic,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3445,tank attack buffalo ncsu brad limbaugh dean fire hawk fight defend curtis shit adobe jackson,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3446,tank buffalo ncsu brad limbaugh fire liberal fight hawk dean attack defend shit curtis adobe,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3447,tank fire buffalo ncsu limbaugh brad fight attack defend hawk liberal shit away curtis adobe,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3448,tank medium ticket hitler buffalo ncsu fire limbaugh dean brad nazi black electric white irvine,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3449,tank ticket hitler medium attack buffalo fire ncsu brad limbaugh white away black dean irvine,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3450,tasty cheese apple lunch crave crunchy healthier satisfy they're dip cheddar crisp school alternative yum,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3451,tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear,bad,YES TEXT: tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear ,2,-2,1
3452,tasty healthy snack fiber healthier lunch dip gram satisfy yum alternative enjoy bill touch crunch,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3453,technology project research cost design radio contact development station satellite phone build email looking package,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3454,technology project station development market product services billion commercial cost launch georgia management research produce,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3455,technology project station development market product services research billion commercial cost management remote produce byte,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3456,test discussion cand ence others uiuc else large ever yeast faith result week belief mike,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3457,test ever else discussion ence mike others large result address week belief mark nasa important,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3458,texture actually cut wheat pasta version miss search office oat cook biscuit seriously minute winner,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3459,texture actually cut wheat pasta version search miss office oat biscuit seriously cook minute winner,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3460,texture cut pasta wheat version actually miss search oat office biscuit minute cook seriously type,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3461,texture cut wheat decaf miss oat biscuit party seriously country quaker winner absolute toss shred,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3462,they're couple that's sure mine someone pouch ate open whole share pretzel part con later,bad,YES TEXT: they're couple that's sure mine someone pouch ate open whole share pretzel part,2,-2,1
3463,they're couple that's sure mine someone pouch ate whole open share pretzel part con later,bad,YES TEXT: they're couple that's sure mine someone pouch ate whole open share pretzel part,2,-2,1
3464,they're sure that's couple whole mine someone ate open pouch part share maybe pretzel con,bad,YES TEXT: they're sure that's couple whole mine someone ate open pouch part share maybe pret,2,-2,1
3465,they're that's couple ate mine return whole pouch someone share sure pretzel wow open school,bad,YES TEXT: they're that's couple ate mine return whole pouch someone share sure pretzel wow,2,-2,1
3466,they're that's couple whole ate mine return someone pouch sure share pretzel wow open school,bad,YES TEXT: they're that's couple whole ate mine return someone pouch sure share pretzel wow,2,-2,1
3467,thing enough quite expect probably i'd rather n't either certainly awful normally stir bother might,bad,YES TEXT: thing enough quite expect probably i'd rathern't either certainly awful normally stir bother,2,-2,1
