,text,true,model
3673,weapon firearm police carry criminal crime self handgun license safety auto semi citizen officer public,good,rather_good
3674,weapon firearm police carry criminal license safety handgun self semi public auto officer crime illegal,good,rather_good
3675,weapon firearm police carry criminal self crime safety handgun license auto semi officer public kill,good,rather_good
3676,weapon firearm police carry criminal self safety license handgun crime semi public officer auto kill,good,rather_good
3677,weapon firearm police carry license safety auto semi handgun officer section automatic fire revolver bill,good,rather_good
3678,weapon firearm police carry safety auto handgun semi license automatic revolver section fire bill dangerous,good,rather_good
3679,weapon firearm police carry safety auto semi handgun license automatic revolver fire bill section dangerous,good,rather_good
3680,weapon firearm police carry safety handgun semi license auto automatic revolver section officer fire bill,good,rather_good
3681,weapon firearm police criminal carry crime auto self handgun safety license semi officer defense citizen,good,rather_good
3682,weapon firearm police criminal carry crime self auto handgun safety license semi citizen officer kill,good,rather_good
3683,weapon firearm police criminal carry crime self handgun safety license auto semi kill citizen public,good,rather_good
3684,weapon kill fire child crime firearm carry woman police death bill cause criminal city home,good,rather_good
3685,weapon kill fire child crime firearm carry woman police death cause bill criminal city home,good,rather_good
3686,weapon kill fire child crime firearm woman carry death police bill criminal cause city doctor,rather_good,rather_good
3687,weapon kill fire child crime firearm woman carry police death bill criminal cause city doctor,good,rather_good
3688,west suck joke bank thought dream shit beth jacket planet andy ling fake engr attack,bad,rather_bad
3689,white black pick male rose harris round weaver april straight johnson cooper philadelphia hulman gold,rather_bad,rather_good
3690,white black pick male rose straight harris weaver round johnson april cooper sexual homosexual nothing,rather_bad,rather_bad
3691,white black pick male rose straight harris weaver round johnson april cooper sexual nothing homosexual,bad,rather_bad
3692,white black pick male straight rose harris weaver round sexual johnson homosexual cooper nothing april,bad,rather_bad
3693,white black pick straight male rose sexual harris weaver homosexual johnson round cooper nothing gold,rather_bad,rather_bad
3694,white brad font round pick rose entry hulman season pittsburg april philadelphia winner male nextwork,bad,rather_bad
3695,white pick male rose black harris round johnson philadelphia nothing hulman report winner cooper handling,bad,rather_good
3696,white rose male pick round harris pitt april brad black cooper hulman philadelphia report winner,bad,rather_good
3697,white rose pick male round harris brad philadelphia hulman winner report black april cooper nextwork,bad,rather_good
3698,window application display screen server motif manager font output open resource subject event function value,good,rather_good
3699,window color display manager polygon colormap position save size visual screen washington mode standard application,good,rather_good
3700,window color display manager screen create polygon pixel edge size visual depth position colormap blue,good,rather_good
3701,window color display manager screen polygon size pixel visual create depth position colormap edge blue,good,rather_good
3702,window display application server screen color motif manager function client resource image code create event,good,rather_good
3703,window display color screen create manager edge pixel colors size polygon visual depth blue draw,good,rather_good
3704,window display color screen manager create edge pixel polygon size visual colors depth colormap blue,good,rather_good
3705,window display color screen manager server application visual mode memory size client colors colormap default,rather_good,rather_good
3706,window display driver memory server application screen color apple monitor image running mouse user machine,good,rather_good
3707,window display image server application graphics code user screen color motif mouse format font running,good,rather_good
