,true,model,wordset,model_num,true_num
3453,good,good,technology project research cost design radio contact development station satellite phone build email looking package,2,2
3454,good,good,technology project station development market product services billion commercial cost launch georgia management research produce,2,2
3455,good,good,technology project station development market product services research billion commercial cost management remote produce byte,2,2
3456,bad,good,test discussion cand ence others uiuc else large ever yeast faith result week belief mike,2,-2
3457,bad,good,test ever else discussion ence mike others large result address week belief mark nasa important,2,-2
3500,rather_bad,good,thor vice jake george informatik fail libertarian steve employer bony hamburg replace steveh hendricks carter,2,-1
3501,bad,good,thor vice jake informatik fail george steve libertarian bony hamburg employer replace steveh print carter,2,-2
3502,rather_bad,good,thor vice jake informatik fail steve print bony george libertarian hamburg employer steveh replace cell,2,-1
3511,neutral,good,thousand none mass policy trial border bullet former prison switzerland israeli destruction prisoner building slaughter,2,0
3512,bad,bad,tool station option cramer uunet clayton optilink consent module orientation relations micro store preferably pyram,-2,-2
3516,rather_bad,bad,trade berkeley andy names rick tyre prince business uucp seattle division stop else custom forsale,-2,-1
3517,bad,bad,trade berkeley andy names rick tyre uucp prince seattle business division stop else custom wisdom,-2,-2
3518,bad,bad,trade berkeley andy names tyre rick business prince division seattle stop uucp else custom forsale,-2,-2
3519,bad,bad,trade berkeley andy names tyre rick business prince division seattle uucp stop custom else forsale,-2,-2
3520,bad,bad,trade berkeley married care division rick seattle become custom forsale stop rwing uucp scores email,-2,-2
3521,bad,bad,trade berkeley names rick wisdom division custom married whenever become seattle uucp rwing scores mario,-2,-2
3522,bad,bad,trade berkeley names rick wisdom division custom whenever married seattle become uucp rwing scores mario,-2,-2
3523,rather_bad,bad,trade berkeley prince division tyre care company business stop rick email seattle compile forsale become,-2,-1
3524,bad,bad,trade berkeley rick married division seattle names become uucp care custom stop forsale rwing scores,-2,-2
3525,neutral,bad,trade berkeley tyre prince rick division business names stop seattle email care custom forsale company,-2,0
3526,bad,bad,trade care berkeley married division seattle become forsale custom rick email stop marriage rwing scores,-2,-2
3527,bad,good,trade uucp berkeley andy names rick tyre update uunet seattle wisdom athena dumb whenever custom,2,-2
3528,bad,bad,treat company larc patient nasa lyme negative quack culture doctor khan saying carl nova tammy,-2,-2
3529,bad,bad,treat larc company patient lyme nasa quack doctor culture ence khan physician tammy negative action,-2,-2
3530,bad,bad,treat larc ence patient lyme quack action nasa company unit population argument egalon test color,-2,-2
3531,bad,bad,truth absolute doug description symbol borland slave libxmu paradox darren arrogant scripture bible error trust,-2,-2
3532,rather_bad,bad,truth absolute doug symbol description borland slave libxmu bible paradox scripture darren arrogant error exercise,-2,-1
3533,rather_bad,bad,truth absolute doug symbol libxmu borland scripture paradox bible microsoft library slave undefined interpretation slavery,-2,-1
3534,bad,bad,turkish armenia henrik unit greek azeri allocation cross turk kill link country live else error,-2,-2
3535,rather_good,bad,turkish history today muslim greek turk turkey close serve armenia million escape population genoc longer,-2,1
3536,good,good,turkish muslim greek turk turkey islam population islamic genoc today history soviet mountain army village,2,2
3537,bad,good,turkish muslim turk greek turkey armenia genoc soviet russian history islamic massacre mountain army escape,2,-2
3538,neutral,good,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army escape,2,0
3539,good,good,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army islam,2,2
3540,good,good,turkish muslim turk greek turkey armenia history genoc russian soviet today islam islamic massacre mountain,2,2
3541,good,good,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic islam massacre mountain,2,2
3542,good,good,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic massacre islam mountain,2,2
3543,good,good,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic massacre mountain army,2,2
3544,good,good,turkish muslim turk greek turkey history genoc armenia soviet islam russian today islamic mountain massacre,2,2
3545,neutral,good,turkish turk genoc soviet turkey armenia nazi today german russian ottoman captain serdar serve argic,2,0
3546,good,good,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar argic mountain,2,2
3547,good,good,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar nazi argic,2,2
3548,good,good,turkish turk genoc soviet turkey russian armenia nazi muslim today ottoman serve population serdar argic,2,2
3549,neutral,good,turkish turk genoc turkey soviet armenia russian muslim today nazi ottoman serve population serdar argic,2,0
