,text,true,model,true_num,model_num
3468,uiuc frank hell uucp white love andrew cwru james thought ever chris disclaimer george michael,bad,good,-2,2
3469,fast speed move mouse slow somebody robert machine performance clock remember processor pretty jason intel,good,good,2,2
3470,entry launch rule build commercial european market satellite output remark contest size development contract project,bad,bad,-2,-2
3473,hell quote love evil death brian feel context accept stup live learn agree maybe ever,bad,good,-2,2
3474,wire ground outlet circuit wiring excellent voltage risc instruction neutral panel electrical offer gfci nrhj,good,bad,2,-2
3475,font unit pitt gordon link output input banks cross soon surrender type skepticism intellect voltage,bad,good,-2,2
3476,white black pick male rose harris round weaver april straight johnson cooper philadelphia hulman gold,bad,good,-2,2
3478,image graphics format tool package site send user processing object analysis directory plot contact code,good,good,2,2
3479,argument moral ence keith imply conclusion caltech definition saying human statement therefore morality discussion whether,bad,good,-2,2
3480,israel israeli arab kill palestinian attack murder peace civilian human land innocent trial death lebanese,good,good,2,2
3481,doctor disease cause treatment patient medicine cand symptom effects yeast medical infection body study vitamin,good,good,2,2
3483,radio switch signal input audio helmet output level circuit local channel receiver noise relay voltage,good,bad,2,-2
3484,wire ground circuit connect outlet wiring current voltage electrical cable neutral panel usually risc plastic,good,good,2,2
3486,lost james disclaimer andrew navy houston callison behanna model chris uoknor init bird presentation columbia,bad,bad,-2,-2
3489,nasa science anonymous earth orbit image mission news library research moon reference code center satellite,good,good,2,2
3490,apartment building water left azerbaijani home woman city sumgait dept father face neighbor door crowd,bad,good,-2,2
3491,water internet tower marc heat plant nuclear nist ripem cooling cool temperature needle site telnet,bad,bad,-2,-2
3492,picture risc large week instruction rose command timer adaptec stone fool blah liar gain cycle,bad,bad,-2,-2
3493,server resource unix motif directory library application user xterm export client type release contrib terminal,good,good,2,2
3494,south secret island jake nuclear bony rockefeller british employer york ship george attack occupy mass,bad,good,-2,2
3495,berkeley court charge anti francisco legal judge lawyer dangerous hate jacket california property copyright museum,good,good,2,2
3496,appear access hole henry toronto digex star light captain harris spencer theory black energy weaver,bad,bad,-2,-2
3497,ground water food wire engine cause light test disease current science henry hole study level,bad,good,-2,2
3498,ground water food wire disease cause patient test doctor light medical engine health study current,good,bad,2,-2
3501,chip encryption phone public security clipper access message algorithm technology privacy product protect agency secure,good,bad,2,-2
3502,israel attack bony jake center bill occupy child york force fail south weapon police jimmy,bad,bad,-2,-2
3504,moral keith morality catholic livesey definition community caltech define imply young goal behavior saying murder,bad,good,-2,2
3505,nasa saturn fool liar crazy gsfc lawrence lunatic dealer originator advertising dealy marketing billboard gather,bad,bad,-2,-2
3508,news email anonymous service usenet message network internet colorado newsgroup conference electronic member user discussion,good,good,2,2
3509,quote feel evil brian context learn accept respond choose newsgroup maybe umich response love excuse,bad,good,-2,2
3510,internet water connect circuit bitnet uunet uucp tower heat marc plant fnal nuclear corp cooling,bad,good,-2,2
3511,semi auto firearm weapon safety police revolver house self action clipper handgun rifle license bill,good,good,2,2
3515,weapon crime firearm bill laws public defense criminal handgun vote police federal court carry washington,good,good,2,2
3516,science objective frank values truth scientific morality absolute result value basis knowledge wrong reality scientist,good,good,2,2
3519,food study language effects natural gatech animal humans ence prism brain substance double cause revelation,bad,good,-2,2
3520,research center april washington national health medical report institute department cancer among page child virginia,good,good,2,2
3523,wire ground circuit outlet panel wiring math electrical neutral cable connect duke swap current subject,good,good,2,2
3524,chip encryption clipper phone escrow security secure technology agency privacy protect enforcement algorithm encrypt crypto,good,good,2,2
3526,turkish turk turkey greek armenia genoc soviet henrik today history russian greece argic ottoman azeri,good,good,2,2
3528,bible christ matthew lord father faith word holy spirit scripture heaven teach doctrine passage church,good,good,2,2
3531,ground food water cause disease wire health doctor medical patient test study light result current,good,good,2,2
3532,nasa research science center launch earth satellite orbit internet national mission anonymous project april address,good,good,2,2
3533,machine math cwru comment cleveland freenet xfree contact numbers type comp virtual programmer commercial robert,bad,good,-2,2
3534,period baseball boston player season pittsburgh brave ball pitch dave smith pitcher chicago alaska third,good,good,2,2
3535,keyboard nick gainey attack forward greg ever player richard timer wayne style hand fred gilmour,bad,bad,-2,-2
3539,player hockey season league goal leaf playoff next flyer penalty draft division puck final shot,good,good,2,2
3540,water marc tower heat nuclear internet cool plant cold ripem cooling energy nist temperature needle,good,good,2,2
3541,love uiuc cwru thought hell frank keith guess sorry mine nothing objective wrong uucp ever,bad,good,-2,2
3545,israel israeli kill innocent civilian murder soldier arab country lebanon nothing hold peace bill security,good,good,2,2
3546,religion atheist check atheism message monitor email center following religious subject application command send access,bad,good,-2,2
3548,argument colorado conclusion music fallacy letter form flame japanese motorcycle therefore occur denizen onur yalcin,bad,good,-2,2
3551,friend uiuc steve looking battery pain month week doctor craig doug taste cause remember phil,bad,good,-2,2
3553,woman building apartment city left water home azerbaijani face father sumgait dept neighbor live later,bad,good,-2,2
3556,church truth absolute doug symbol borland libxmu scripture bible paradox matter reading interpretation exercise error,good,good,2,2
