INPUT:wordset,INPUT:dataset_name,ASSIGNMENT:worker_id
wire ground circuit outlet panel wiring math neutral electrical cable connect duke swap current subject,20newsgroups,5
wire ground circuit outlet wiring voltage excellent neutral electrical panel cable risc connect condition instruction,20newsgroups,5
wire ground circuit outlet wiring voltage neutral cable connect excellent electrical current panel risc instruction,20newsgroups,5
wire ground neutral wiring math outlet swap panel electrical duke circuit current cable type cwru,20newsgroups,5
wire ground outlet circuit wiring excellent voltage risc instruction neutral panel electrical offer gfci nrhj,20newsgroups,5
wire ground outlet circuit wiring excellent voltage risc panel instruction offer neutral electrical condition shipping,20newsgroups,5
wire ground outlet wiring neutral math panel circuit electrical cable swap duke current connect subject,20newsgroups,5
wire wiring machine ground neutral cwru swap cleveland numbers code cause panel math freenet conductor,20newsgroups,5
wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,amazon_food,3
wish toy larger picky ball figure fun locally play eater busy beware lick spoil terrier,amazon_food,3
wish toy offer larger picky ball fun locally eater play table beware lick spoil terrier,amazon_food,3
wish toy picky larger ball fun locally eater table play could offer beware put two,amazon_food,3
wish toy picky larger fun ball locally eater table could play put offer beware open,amazon_food,3
without fine yes felt generally ton lab warn burn doubt personal parent let's claim exercise,amazon_food,3
without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,amazon_food,3
without help definitely anyone body oatmeal skin recently okay gas fall face daily seriously traditional,amazon_food,3
without help definitely anyone super body oatmeal skin okay recently fall gas mom traditional seriously,amazon_food,3
without help definitely anyone super oatmeal body skin okay recently fall gas mom seriously wash,amazon_food,3
without help morning son oatmeal result warm daily skin fall gas mom truffle early fix,amazon_food,3
without help morning son oatmeal skin warm daily gas mom result fall truffle fix winter,amazon_food,3
without help morning son oatmeal warm result skin daily fall gas mom truffle fix winter,amazon_food,3
woman armenia left fire away kill building three azerbaijani azeri apartment father home coming later,20newsgroups,5
woman building apartment city left water home azerbaijani face father sumgait dept neighbor live later,20newsgroups,5
woman building city left child home face helmet apartment kill wife azerbaijani live father later,20newsgroups,5
woman building helmet apartment left fire city child azerbaijani water home face charge live later,20newsgroups,5
woman child fire kill left wife home building dead live away tank night father mother,20newsgroups,5
woman child fire kill wife left home building dead live away night days tank body,20newsgroups,5
woman child fire kill wife left home building dead live away tank night days burn,20newsgroups,5
woman child fire left kill building home dead away father azerbaijani tank apartment azeri live,20newsgroups,5
woman child fire left kill building home dead wife away tank father live azerbaijani apartment,20newsgroups,5
woman city building left home apartment father door face azerbaijani room neighbor sumgait later live,20newsgroups,5
woman city building left home apartment father room door face neighbor azerbaijani mother later sumgait,20newsgroups,5
woman city home left building apartment father room mother door face neighbor azerbaijani later sumgait,20newsgroups,5
woman city home left building apartment mother father room door neighbor azerbaijani live later sumgait,20newsgroups,5
woman city home left building apartment mother father room door neighbor face azerbaijani later live,20newsgroups,5
woman face city home child left wife building kill helmet apartment live mother dead father,20newsgroups,5
woman face home city child wife left kill building helmet apartment mother dead live father,20newsgroups,5
woman face home city wife child left kill building helmet dead mother apartment live father,20newsgroups,5
woman face home wife child city left kill building dead mother helmet live apartment father,20newsgroups,10
woman face home wife city child left kill dead building mother live helmet apartment father,20newsgroups,5
woman face wife home city kill left child dead mother building days live apartment helmet,20newsgroups,5
woman face wife home city kill left child dead mother building helmet live apartment father,20newsgroups,5
woman face wife home city kill left dead child mother live building days apartment helmet,20newsgroups,5
woman face wife home city left kill dead child mother days live building apartment father,20newsgroups,10
woman left home fire live later dead away bring remember wife everything throw face building,20newsgroups,5
woman water azerbaijani fire apartment building helmet charge report left dept islamic live home city,20newsgroups,10
woman wife child azerbaijani father apartment mother azeri town henrik kill fire building daughter girl,20newsgroups,5
woman wife child father azerbaijani mother apartment azeri town henrik kill fire building daughter girl,20newsgroups,10
wonderful home next issue thank left short word thrill empty brought post eye fabulous goodness,amazon_food,3
wonderful home next thank left issue back empty post brought fabulous goodness short eye thrill,amazon_food,3
wonderful home next thank left issue back empty post fabulous goodness brought short eye thrill,amazon_food,3
wonderful home next thank left issue back empty post goodness fabulous eye short spring throat,amazon_food,9
wonderful home next thank left issue short brought back empty post thrill fabulous goodness eye,amazon_food,3
wonderful home next thank left issue short brought thrill empty post word fabulous goodness back,amazon_food,3
