,INPUT:wordset,INPUT:model_id,INPUT:dataset_name,OUTPUT:quality,homogeneity,assessment
3470,sale monitor offer copy beck andre sell price dresden looking sequence machine distribution upgrade running,631bb32427e1a64b30543798,20newsgroups,"['bad', 'good', 'rather_bad', 'good', 'good']",0.6,2
3471,sale offer sell condition price asking copy brand title distribution sequence andre beck utility upgrade,631bb42132591f66b7e67ad2,20newsgroups,"['bad', 'good', 'good', 'rather_good', 'rather_good']",0.4,1
3472,salt bean dish cooking sea kitchen gourmet pork table basic grinder rind jamaica cook stew,6323133ccda35d2841a0215c,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3473,salt bean dish cooking sea kitchen gourmet table pork basic additional grinder rind learn palate,6325db66814e124a8fb0d331,amazon_food,"['good', 'good', 'good']",1.0,2
3474,salt bean dish ground sea kitchen gourmet pork table basic rind grinder jamaica marley shaker,632316e1bd3239d091ddc698,amazon_food,"['rather_good', 'good', 'rather_good']",0.7,1
3475,salt bean dish ground sea kitchen gourmet table pork basic rind jamaica grinder marley additional,632309e2a5a57837b841eae2,amazon_food,"['good', 'rather_good', 'good']",0.7,2
3476,salt bean dish kitchen pork gourmet sea ground rind cooking amount jamaica grinder basic actually,6323096825d962cdec4c06e2,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3477,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic amount cook process,632305d31f1cdaab8d66d630,amazon_food,"['good', 'rather_bad', 'good']",0.7,2
3478,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic process jamaica cook,63230e25174d83c12d0f695c,amazon_food,"['good', 'good', 'good']",1.0,2
3479,salt bean dish sea kitchen gourmet ground pork basic rind grinder jamaica marley shaker collection,632306afc52777f2b76a1197,amazon_food,"['rather_bad', 'rather_good', 'bad']",0.3,0
3480,salt bean dish sea kitchen gourmet pork ground basic rind grinder jamaica marley shaker collection,6323094769fe8ba23d12e777,amazon_food,"['rather_bad', 'rather_good', 'good']",0.3,0
3481,salt bean dish sea kitchen gourmet pork ground rind basic grinder jamaica marley cooking shaker,63230e57b0950bb2e7895b7f,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3482,saturn liar nasa fool crazy dealer gsfc lunatic columbia wrong caltech price advertising billboard lawrence,631ba5136d9890a069a96392,20newsgroups,"['bad', 'rather_bad', 'rather_bad', 'rather_bad', 'bad']",0.6,-1
3483,saturn liar nasa fool crazy dealer lunatic natural wrong gsfc caltech columbia price advertising billboard,631bb6b832591f66b7e67edb,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3484,saturn liar nasa natural crazy fool dealer wrong lunatic canon caltech price columbia gsfc honda,631b876431be382c45bf1671,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3485,saturn liar nasa wrong canon moral natural lunatic crazy away price morality dealer bible fool,631bb32332591f66b7e678c5,20newsgroups,"['rather_good', 'good', 'rather_bad', 'rather_good', 'bad']",0.4,1
3486,saturn liar nasa wrong canon moral natural lunatic crazy away price morality dealer bible fool,631bb32427e1a64b30543798,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'rather_good']",0.6,-2
3487,saturn nasa liar fool crazy dealer gsfc lunatic columbia lawrence advertising dealy billboard marketing price,631bad519346c227774bb4b5,20newsgroups,"['bad', 'bad', 'rather_bad', 'bad', 'bad']",0.8,-2
3488,sauce cheese bread recipe spicy season cake salad egg flour chili tomato baking fry stir,6325d52b9346c227774bfe53,amazon_food,"['bad', 'good', 'good']",0.7,2
3489,sauce cheese bread salad flour chili baking stir garlic pancake dip dress pork pizza mill,6323092432b90885873fd343,amazon_food,"['good', 'good', 'good']",1.0,2
3490,sauce cheese bread salad flour chili garlic pancake stir dress baking pork pizza mill waffle,63230a5f15ff0c23bc8b6b34,amazon_food,"['good', 'good', 'good']",1.0,2
3491,sauce cheese bread salad flour chili garlic pancake stir dress baking pork pizza mill waffle,63230bc915ff0c23bc8b6e18,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3492,sauce cheese bread salad flour chili stir garlic pancake dip baking dress pork pizza mill,63230a598f66b70aae93913f,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3493,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato,63230c4b23e8da342a22512f,amazon_food,"['good', 'good', 'good']",1.0,2
3494,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato,63230d0231be382c45bf625f,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3495,sauce regular serve per save hot bit red spicy pepper ounce subscribe option heat chili,63231b2715ff0c23bc8b8255,amazon_food,"['bad', 'good', 'good']",0.7,2
3496,sauce rice meal cook noodle dish soy dinner cooked thick brown sprinkle restaurant cooking simple,63230ee8c4040a0e0e0c401e,amazon_food,"['good', 'rather_good', 'good']",0.7,2
3497,sauce rice meal cook soy dish thick brown dinner cooked simple sprinkle cooking restaurant kitchen,63230ea5d0e066f2a500597d,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3498,sauce rice meal cook soy dish thick dinner cooked brown simple sprinkle consistency restaurant slice,63230e5accb4e652d2d45a70,amazon_food,"['good', 'good', 'good']",1.0,2
3499,sauce rice meal dish soy thick dinner cooked sprinkle restaurant cook thai pea cooking brown,632614f5d0e066f2a5009e2e,amazon_food,"['good', 'good', 'good']",1.0,2
3500,sauce serve per regular save hot red bit spicy pepper ounce subscribe heat option single,63231a317668936a8be55d87,amazon_food,"['good', 'rather_bad', 'rather_bad']",0.7,-1
3501,sauce serve regular per save bit hot red spicy pepper ounce subscribe heat option single,63231a167668936a8be55d54,amazon_food,"['good', 'bad', 'bad']",0.7,-2
3502,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown,63231259a8551b213999c0b5,amazon_food,"['good', 'bad', 'good']",0.7,2
3503,sauce serve spicy pepper hot subscribe heat save chili fry sour thai greasy asian sugar-free,6323194b97c373406e2710dc,amazon_food,"['good', 'good', 'good']",1.0,2
3504,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly,6323081e31be382c45bf5a33,amazon_food,"['bad', 'good', 'rather_good']",0.3,0
3505,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly,63230b74395a63a800f692d5,amazon_food,"['good', 'good', 'good']",1.0,2
3506,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly,63230e924b5288750cc766d3,amazon_food,"['good', 'bad', 'good']",0.7,2
3507,sauce spicy apple pepper noodle heat kick chili hot restaurant lime tomato wasabi bland bbq,63231952cda35d2841a02b72,amazon_food,"['good', 'good', 'good']",1.0,2
3508,sauce spicy apple pepper noodle heat kick chili hot restaurant lime tomato wasabi bland bbq,6326058b326449942d83d2b9,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3509,sauce spicy noodle heat kick chili restaurant lime pepper hot wasabi asian bbq ramen salsa,63230abe32b90885873fd655,amazon_food,"['good', 'good', 'rather_bad']",0.7,2
3510,sauce spicy noodle heat kick chili restaurant lime pepper hot wasabi asian bbq ramen salsa,63230c61b8301ca38b7ffbde,amazon_food,"['good', 'rather_good', 'good']",0.7,2
3511,sauce spicy noodle heat kick chili restaurant lime pepper wasabi asian hot soy taco ramen,632316e1bd3239d091ddc698,amazon_food,"['good', 'rather_bad', 'good']",0.7,2
3512,sauce spicy noodle heat kick chili restaurant lime wasabi pepper asian jasmine bbq taco soy,632307d7bd3239d091ddaccf,amazon_food,"['good', 'good', 'good']",1.0,2
3513,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco indian,632309e2a5a57837b841eae2,amazon_food,"['good', 'good', 'good']",1.0,2
3514,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen,632307fc9f78e26f713e94ed,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3515,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,63230dd043fb92a9d143af7f,amazon_food,"['rather_bad', 'good', 'rather_good']",0.3,0
3516,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,63230e57b0950bb2e7895b7f,amazon_food,"['good', 'good', 'good']",1.0,2
3517,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,632311c9eef852a376dcaf74,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3518,sauce spicy noodle heat kick restaurant lime pepper hot chili asian wasabi ramen bbq jasmine,63230d58174d83c12d0f686b,amazon_food,"['good', 'good', 'good']",1.0,2
3519,sauce spicy noodle kick heat lime restaurant hot pepper chili asian ramen jasmine wasabi bbq,6323096825d962cdec4c06e2,amazon_food,"['good', 'rather_good', 'rather_good']",0.7,1
3520,sauce spicy pepper apple noodle heat kick chili lime hot restaurant wasabi bbq asian tomato,632315134bb36217238e194a,amazon_food,"['good', 'good', 'good']",1.0,2
3521,say can't almond blue wait cocoa magnesium cause beat diamond nutrient rda blood body girl,63230e5accb4e652d2d45a70,amazon_food,"['rather_bad', 'bad', 'rather_bad']",0.7,-1
3522,say can't almond blue wait cocoa magnesium ounce beat diamond blood reminds nutrient rda cause,632614f5d0e066f2a5009e2e,amazon_food,"['rather_bad', 'bad', 'rather_bad']",0.7,-1
3523,say can't regular least wait cocoa beat alot needle yorkshire stem imagine one's mean string,632307d7bd3239d091ddaccf,amazon_food,"['bad', 'bad', 'good']",0.7,-2
3524,say can't run least believe wait four cocoa dont iced personally alot watery needle canister,6325db66814e124a8fb0d331,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
3525,say can't run least believe wait four cocoa iced dont personally alot steep watery needle,63231739a5a57837b841fe8a,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3526,say can't run least wait cocoa four iced dont believe personally alot watery know needle,632315134bb36217238e194a,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3527,say can't run wait cocoa iced dont bone least four know alot personally sure beat,632603cebd3239d091ddf08e,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
3528,say can't run wait cocoa iced dont bone least four know alot personally sure beat,632605ca395a63a800f6d164,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3529,say can't run wait cocoa iced dont least four alot know personally bone watery sure,63230b74395a63a800f692d5,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3530,say can't run wait cocoa iced dont least four know alot personally believe watery sure,632305d31f1cdaab8d66d630,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3531,say can't run wait least cocoa iced four dont personally alot know believe watery canister,6323133ccda35d2841a0215c,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3532,say feel pretty star worth money that's juice especially orange mind soda waste five instant,632610e7cc299eeaf78e0711,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3533,say feel pretty star worth money that's juice especially orange mind soda waste five instant,63261306356c5e1599559f96,amazon_food,"['bad', 'bad', 'good']",0.7,-2
3534,say feel pretty star worth money that's juice orange especially mind soda waste five instant,63260ed179ac792348a85e87,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3535,say know review smell bad i'll see read think since reviewer dec open mention seal,632310c625d962cdec4c13db,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3536,say review think smell still bad open people i'll however maybe since know half reviewer,6323199f4ac2fcd506e4c5d6,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3537,say think review still smell bad open people i'll maybe know since however see read,63231a317668936a8be55d87,amazon_food,"['rather_bad', 'rather_bad', 'bad']",0.7,-1
3538,say think review still smell bad open people know i'll maybe since however see read,63231946d09411a0f20cfad2,amazon_food,"['rather_bad', 'bad', 'rather_bad']",0.7,-1
3539,say think still review smell bad however open people i'll maybe half may since reviewer,63231a6ba6fa8975eb57e3bc,amazon_food,"['rather_bad', 'rather_bad', 'bad']",0.7,-1
3540,say think still review smell bad however open people i'll maybe half may since reviewer,63231b23c4f17ec58300eca7,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3541,say think still review smell bad open people i'll maybe know since however see read,6323199e035ec213a22ea493,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
3542,say way without think though fine yes ton warn doubt meant let's title pastry sneak,632309e2a5a57837b841eae2,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3543,say way without though fine think yes still ton warn doubt felt people meant either,6323054a1b24cf3ff71764fe,amazon_food,"['bad', 'rather_bad', 'good']",0.3,-1
3544,say way without though fine think yes still ton warn doubt felt people meant either,63230abe32b90885873fd655,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3545,say way without though fine think yes still ton warn doubt meant either felt people,6323094769fe8ba23d12e777,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3546,say way without though think fine yes ton warn doubt meant let's title pastry either,632316e1bd3239d091ddc698,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3547,say way without though think fine yes ton warn doubt still meant either let's parent,632306afc52777f2b76a1197,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3548,say without way fine though think still yes ton felt may warn doubt people meant,63230e56f849c89c6187f004,amazon_food,"['rather_bad', 'bad', 'rather_bad']",0.7,-1
